id;namespace_id;namespace_name;role_name;original_name;repository_id;repository_name;repository_original_name;provider_namespace_id;provider_name;provider_display_name;repository__provider__namespace__name
52937;2187;nephelaiio;emacs;emacs;98005;emacs;ansible-role-emacs;2169;nephelaiio;nephelai.io;nephelaiio
46917;19517;alexlapinski;raspbian_nginx;raspbian_nginx;91440;raspbian_nginx;raspbian_nginx;19739;alexlapinski;Alex Lapinski;alexlapinski
37338;10108;pandemonium1986;ansible;ansible;82336;ansible;ansible-role-ansible;10192;Pandemonium1986;Michael Maffait;pandemonium1986
44659;16461;rhythmictech;ansible_role_nexus3;ansible-role-nexus3;89289;ansible_role_nexus3;ansible-role-nexus3;16636;rhythmictech;Rhythmic Technologies, Inc.;rhythmictech
13905;426;haos616;base;base;40363;base;ansible-base;424;haos616;;haos616
42087;12816;pavelpicka;pulp_rpm_prerequisites;pulp-rpm-prerequisites;86407;pulp_rpm_prerequisites;pulp-rpm-prerequisites;12951;pavelpicka;Pavel Picka;pavelpicka
42356;1937;hypery2k;ansible_role_sonar;ansible-role-sonar;86695;ansible-role-sonar;ansible-role-sonar;1919;hypery2k;Martin Reinhardt;hypery2k
37968;6954;greg_hellings;virtualenv_ansible_python;virtualenv_ansible_python;82832;virtualenv_ansible_python;virtualenv_ansible_python;7447;devroles;;greg_hellings
53710;28420;noahbailey;ansible_users;ansible_users;98930;ansible_users;ansible-users;28774;noahbailey;Noah Bailey;noahbailey
43703;16454;farynam;mfitbs_openvpn_client;mfitbs-openvpn-client;88193;mfitbs_openvpn_client;mfitbs-openvpn-client;16631;farynam;Marcin Faryna;farynam
39215;12437;aptvision;ansible_role_unattended_upgrades;ansible-role-unattended-upgrades;83693;ansible_role_unattended_upgrades;ansible-role-unattended-upgrades;12548;aptvision;Aptvision;aptvision
53107;27236;sleif;pihole_docker;pihole_docker;98270;pihole_docker;ansible-pihole_docker;27580;sleif;;sleif
14914;426;haos616;haproxy;haproxy;41768;haproxy;ansible-haproxy;424;haos616;;haos616
12012;1609;wtanaka;handbrake;handbrake;36812;handbrake;ansible-role-handbrake;1593;wtanaka;Wesley Tanaka;wtanaka
16472;426;haos616;haproxy-letsencrypt;haproxy-letsencrypt;44321;haproxy-letsencrypt;ansible-haproxy-letsencrypt;424;haos616;;haos616
49942;23354;amine7777;minikube;minikube;94682;minikube;ansible-role-minikube;23612;amine7777;Amine Kahlaoui;amine7777
12806;1609;wtanaka;gnome-raw-thumbnailer;gnome-raw-thumbnailer;38763;gnome-raw-thumbnailer;ansible-role-gnome-raw-thumbnailer;1593;wtanaka;Wesley Tanaka;wtanaka
44483;3154;freehck;sleep;sleep;89112;sleep;ansible-role-sleep;3128;freehck;Dmitrii Kashin;freehck
41776;14553;melvin_suter;gitea;gitea;86131;gitea;ansible.gitea;14709;melvin-suter;Melvin Suter;melvin_suter
9362;2432;hashbangcode;platformsh-cli;platformsh-cli;30803;platformsh-cli;ansible-role-platformsh-cli;2411;hashbangcode;#! code;hashbangcode
13559;3581;hashnao;ansible-role-apache;ansible-role-apache;56952;ansible-role-apache;ansible-role-apache;3549;hashnao;Naoya Hashimoto;hashnao
13557;3581;hashnao;ansible-role-nginx;ansible-role-nginx;56954;ansible-role-nginx;ansible-role-nginx;3549;hashnao;Naoya Hashimoto;hashnao
43133;3288;novomatic-tech;logstash_in_docker;logstash_in_docker;87503;logstash_in_docker;ansible-role-logstash-in-docker;3260;novomatic-tech;NOVOMATIC Technologies Poland S.A.;novomatic-tech
49240;20112;metasikander;ssh_over_tor;ssh_over_tor;93898;ssh_over_tor;ssh_over_tor;20329;metasikander;Sikander;metasikander
46424;19238;elibus;kapow;kapow;90930;kapow;kapow;19423;elibus;Marco Tizzoni;elibus
44878;17658;jellycsc;v2ray;v2ray;89468;v2ray;ansible-role-v2ray;17837;jellycsc;Chenjie (Jack) Ni;jellycsc
41775;12251;kaihei777;ansible_role_efs_lightsail;ansible-role-efs-lightsail;86130;ansible_role_efs_lightsail;ansible-role-efs-lightsail;12370;kaihei777;Kaihei Sameshima;kaihei777
23152;3054;hatsari;Update_linux_to_prevent_meltdown;Update_linux_to_prevent_meltdown;54336;Update_linux_to_prevent_meltdown;ansible-role-Update_linux_to_prevent_meltdown;3027;hatsari;HatSAri-KIM_YONGKI;hatsari
24573;1102;HauptJ;ansible-role-repo-epel;ansible-role-repo-epel;56691;ansible-role-repo-epel;ansible-role-repo-epel;1091;HauptJ;Joshua Haupt;HauptJ
24574;1102;HauptJ;ansible-role-repo-remi;ansible-role-repo-remi;56692;ansible-role-repo-remi;ansible-role-repo-remi;1091;HauptJ;Joshua Haupt;HauptJ
24760;1102;HauptJ;ansible-role-mariadb-1;ansible-role-mariadb-1;68534;ansible-role-mariadb-1;ansible-role-mariadb-1;1091;HauptJ;Joshua Haupt;HauptJ
45503;14288;crivetimihai;hashicorp;hashicorp;90054;hashicorp;hashicorp;18442;cmihai-ansible;;crivetimihai
13755;636;adarnimrod;php5;php5;40099;php5;php5;630;adarnimrod;;adarnimrod
61670;41497;snider;server_base;server_base;108628;server_base;ansible-server-base;41981;dAppServer;Distributed Application Server;snider
51028;14630;vdzhorov;proxysql;proxysql;95937;proxysql;ansible-proxysql;14786;vdzhorov;Valentin Dzhorov;vdzhorov
19010;636;adarnimrod;php7;php7;62168;php7;php7;630;adarnimrod;;adarnimrod
40372;11689;hwwilliams;fail2ban;fail2ban;84719;fail2ban;ansible-role-fail2ban;11792;hwwilliams;Hunter Williams;hwwilliams
24560;1102;HauptJ;openresty;openresty;56688;openresty;ansible-role-openresty;1091;HauptJ;Joshua Haupt;HauptJ
52526;26589;chubock;elasticsearch;elasticsearch;97514;elasticsearch;ansible-role-elasticsearch;26909;chubock;;chubock
45290;18032;nerdmeeting;firewalld;firewalld;89833;firewalld;firewalld;18208;nerdmeeting;;nerdmeeting
51490;18939;pcanham;openvpnas;openvpnas;96362;openvpnas;ansible-role-openvpnas;19124;pcanham;Paul Canham;pcanham
42270;3288;novomatic-tech;kafka_in_docker;kafka_in_docker;86599;kafka_in_docker;ansible-role-kafka-in-docker;3260;novomatic-tech;NOVOMATIC Technologies Poland S.A.;novomatic-tech
47942;20590;dmc5179;ansible_role_nvidia_container_runtime_hook;ansible-role-nvidia-container-runtime-hook;92535;ansible_role_nvidia_container_runtime_hook;ansible-role-nvidia-container-runtime-hook;20813;dmc5179;Dan Clark;dmc5179
43834;16454;farynam;mfitbs_ansible_openvpn_pcclient;mfitbs-ansible-openvpn-pcclient;88348;mfitbs_ansible_openvpn_pcclient;mfitbs-ansible-openvpn-pcclient;16631;farynam;Marcin Faryna;farynam
45070;17834;tarantool;cartridge;cartridge;89620;cartridge;ansible-cartridge;17865;tarantool;Tarantool;tarantool
43185;12156;aem_design;aem;aem;87571;aem;ansible-role-aem;12738;aem-design;AEM Design;aem_design
39517;7163;asm0dey;ansible_role_openvpn;ansible-role-openvpn;84113;ansible_role_openvpn;ansible-role-openvpn;7184;asm0dey;Paul;asm0dey
47189;17159;fiaasco;fail2ban;fail2ban;91726;fail2ban;fail2ban;16423;fiaasco;fiaasco;fiaasco
43806;11689;hwwilliams;duplicati;duplicati;88310;duplicati;ansible-role-duplicati;11792;hwwilliams;Hunter Williams;hwwilliams
49864;11024;s2ansible;yumrepo_zabbix30;yumrepo_zabbix30;94637;yumrepo_zabbix30;-ansible-roles-yumrepo-zabbix30;11119;s2ansible;;s2ansible
54423;29293;inshiyanalawala;k8s_cluster_on_aws;k8s-cluster-on-aws;99967;k8s_cluster_on_aws;k8s-cluster-on-aws;29655;InshiyaNalawala;Inshiya Nalawala;inshiyanalawala
24132;3115;hekonsek;ec2-vpc-single-remove;ec2-vpc-single-remove;56023;ec2-vpc-single-remove;ansible-role-ec2-vpc-single-remove;3089;hekonsek;Henryk Konsek;hekonsek
45131;12452;mnecas;ovirt_ansible;ovirt-ansible;89687;ovirt_ansible;ovirt-ansible;12577;mnecas;Martin Nečas;mnecas
40999;13858;hephyvienna;argus_server;argus_server;85364;argus_server;ansible-role-argus-server;13854;hephyvienna;Institute of High Energy Physics, Austrian Academy of Sciences;hephyvienna
42942;15447;patrickjahns;libvirt_exporter;libvirt_exporter;87322;libvirt_exporter;ansible-role-libvirt-exporter;15608;patrickjahns;Patrick Jahns;patrickjahns
46345;19195;leaoereno;confbase;confbase;90851;confbase;confbase;19378;leaoereno;;leaoereno
53263;69;IDR;openstack_idr_network;openstack_idr_network;41638;openstack_idr_network;ansible-role-openstack-idr-network;69;IDR;Image Data Resource;IDR
44234;16897;jmbayu;nfs;nfs;88808;nfs;ansible-role-nfs;17076;jmbayu;;jmbayu
56490;13098;jm1;dev_haskell;dev_haskell;102463;dev_haskell;ansible-role-jm1-dev-haskell;13236;JM1;Jakob Meng;jm1
43416;16165;vineetpalan;ansible_roles_openvswitch_install;ansible-roles-openvswitch-install;87821;ansible_roles_openvswitch_install;ansible-roles-openvswitch-install;16332;vineetpalan;Vineet Palan;vineetpalan
43429;15173;hoplacloud;openstack_instance_exemple;openstack_instance_exemple;87845;openstack_instance_exemple;ansible-role-openstack-instance-exemple;15332;hopla-cloud;hopla.cloud;hoplacloud
49741;5835;davidalger;selinux;selinux;94488;selinux;ansible-role-selinux;5835;davidalger;David Alger;davidalger
50886;24033;silviuvulcan;kibana;kibana;95789;kibana;ansible-role-kibana;24296;silviuvulcan;Silviu Vulcan;silviuvulcan
16332;57;softasap;sa-rkt;sa-rkt;57221;sa-rkt;sa-rkt;57;softasap;;softasap
25128;1448;ansible;django-gulp-nginx;django-gulp-nginx;50330;django-gulp-nginx;django-gulp-nginx;1434;ansible;Ansible;ansible
59568;21124;fgierlinger;switch_to_rockylinux;switch_to_rockylinux;106040;switch_to_rockylinux;ansible-role-switch-to-rockylinux;21347;fgierlinger;;fgierlinger
9065;2112;FlatKey;firewalld;firewalld;29740;firewalld;ansible-firewalld-role;2093;FlatKey;Andreas Klamke;FlatKey
43204;15956;rdvansloten;az_public_ip;az-public-ip;87588;az_public_ip;az-public-ip;16117;rdvansloten;Rudy van Sloten;rdvansloten
42784;6820;tsukumogami;pip;pip;87179;pip;pip;6838;tsukumogami;;tsukumogami
47943;20590;dmc5179;satellite_cleanup;satellite-cleanup;92536;satellite_cleanup;satellite-cleanup;20813;dmc5179;Dan Clark;dmc5179
9336;1489;kevincoakley;supervisor;supervisor;30537;supervisor;ansible-role-supervisor;1475;kevincoakley;Kevin Coakley;kevincoakley
54424;14009;aruhier;systemd_networkd;systemd_networkd;85520;systemd_networkd;ansible-role-systemd-networkd;14156;aruhier;Anthony Ruhier;aruhier
43532;1978;jtyr;ansible_clone_yumrepo;ansible-clone_yumrepo;87964;ansible_clone_yumrepo;ansible-clone_yumrepo;1960;jtyr;Jiri Tyr;jtyr
52780;27049;toconspiracy;storj_beastmode;storj-beastmode;97795;storj_beastmode;storj-beastmode;27386;toconspiracy;;toconspiracy
53947;27704;jyotisp;haproxy_ansible_role;Haproxy-Ansible-Role;99373;haproxy_ansible_role;Haproxy-Ansible-Role;28058;jyotisp;Jyoti Pawar;jyotisp
30828;9192;gengxiankun;gitlab;gitlab;80064;gitlab;gitlab;9271;gengxiankun-galaxy;GENGXIANKUN ANSIBLE GALAXY;gengxiankun
48059;20640;catosplace;packer_debian;packer_debian;92646;packer_debian;ansible-role-packer-debian;20782;catosplace;Catosplace;catosplace
17369;2914;kostyrev;packer;packer;45670;packer;ansible-role-packer;2890;kostyrev;Александр Костырев;kostyrev
19420;660;henriklynggaard;clion;clion;48832;clion;ansible-role-clion;653;henriklynggaard;Henrik Lynggaard Hansen;henriklynggaard
2076;2734;dj-wasabi;zabbix-javagateway;zabbix-javagateway;28766;zabbix-javagateway;ansible-zabbix-javagateway;2710;dj-wasabi;Werner Dijkerman;dj-wasabi
42188;14745;svenkube;wireguard;wireguard;86515;wireguard;ansible-wireguard;14901;SvenKube;Sven Kube;svenkube
42275;939;ns1;ns1;ns1-ansible-modules;70887;ns1;ns1-ansible-modules;930;ns1;NS1;ns1
48303;20590;dmc5179;wordpress;wordpress;92906;wordpress;ansible-wordpress;20813;dmc5179;Dan Clark;dmc5179
43533;1978;jtyr;ansible_vmware_image_upload;ansible-vmware_image_upload;87965;ansible_vmware_image_upload;ansible-vmware_image_upload;1960;jtyr;Jiri Tyr;jtyr
56707;3206;trombik;syslogd;syslogd;102723;syslogd;ansible-role-syslogd;3178;trombik;Tomoyuki Sakurai;trombik
44299;9750;johnbayo;static_nic_configuration;static-nic-configuration;88869;static_nic_configuration;static-nic-configuration;9828;johnbayo;John Adebayo;johnbayo
43419;16168;lukeshirnia;direnv;direnv;87837;direnv;direnv;16335;LukeShirnia;Luke Shirnia;lukeshirnia
43478;10504;calvinbui;ansible_home_assistant;ansible-home-assistant;87891;ansible_home_assistant;ansible-home-assistant;10595;calvinbui;Calvin Bui;calvinbui
27790;1978;jtyr;ansible_rpmbuild;ansible-rpmbuild;77755;ansible_rpmbuild;ansible-rpmbuild;1960;jtyr;Jiri Tyr;jtyr
43356;1554;deekayen;aws_efs;aws_efs;81973;aws_efs;ansible-role-aws-efs;1538;deekayen;David Norman;deekayen
49597;22840;kaikai136;ansible_system_user;ansible_system_user;94321;ansible_system_user;ansible_system_user;23088;kaikai136;开开;kaikai136
9887;1978;jtyr;apache;apache;32061;apache;ansible-apache;1960;jtyr;Jiri Tyr;jtyr
41946;13807;ome;system_monitor_agent;system_monitor_agent;86276;system_monitor_agent;ansible-role-system-monitor-agent;13598;ome;Open Microscopy Environment;ome
15885;1198;viasite-ansible;drall;drall;43367;drall;ansible-role-drall;1186;viasite-ansible;;viasite-ansible
19424;660;henriklynggaard;rubymine;rubymine;48836;rubymine;ansible-role-rubymine;653;henriklynggaard;Henrik Lynggaard Hansen;henriklynggaard
17130;660;henriklynggaard;spideroakone;spideroakone;45309;spideroakone;ansible-role-spideroakone;653;henriklynggaard;Henrik Lynggaard Hansen;henriklynggaard
19417;660;henriklynggaard;webstorm;webstorm;48837;webstorm;ansible-role-webstorm;653;henriklynggaard;Henrik Lynggaard Hansen;henriklynggaard
40449;11843;znerol;authns;authns;84808;authns;ansible-role-authns;11949;znerol;;znerol
20579;2273;lrk;prometheus;prometheus;50757;prometheus;ansible-role-prometheus;2253;lrk;Cengis K.;lrk
42785;14837;mtn_rowinandruscavage;ansible_role_filebeat;ansible-role-filebeat;87180;ansible-role-filebeat;ansible-role-filebeat;14994;MTN-RowinAndruscavage;Rowin Andruscavage;mtn_rowinandruscavage
43733;16467;nuclon;nginx_vts_exporter;nginx_vts_exporter;88225;nginx_vts_exporter;ansible-nginx-vts-exporter;16642;nuclon;Anatolii Lapytskyi;nuclon
57772;2410;Aisbergg;mkinitcpio;mkinitcpio;104005;mkinitcpio;ansible-role-mkinitcpio;29813;aisbergg;Andre Lehmann;Aisbergg
47941;20590;dmc5179;fips_openjdk_rhel;fips-openjdk-rhel;92534;fips_openjdk_rhel;fips-openjdk-rhel;20813;dmc5179;Dan Clark;dmc5179
46749;3154;freehck;strongswan;strongswan;91270;strongswan;ansible-role-strongswan;3128;freehck;Dmitrii Kashin;freehck
6014;1978;jtyr;hostname;hostname;27904;hostname;ansible-hostname;1960;jtyr;Jiri Tyr;jtyr
45687;17178;heytrav;packer;packer;90211;packer;ansible-role-packer;17358;heytrav;William Travis Holton;heytrav
48840;2587;stackbuilders;aws_base;aws-base;93559;aws-base;aws-base;2564;stackbuilders;Stack Builders Inc.;stackbuilders
51056;1506;arillso;logrotate;logrotate;51872;logrotate;ansible.logrotate;1491;arillso;;arillso
52710;18164;justereseau;linux_motd;linux_motd;97709;linux_motd;ansible-role-linux-motd;22063;justereseau;Juste Reseau;justereseau
45036;8346;fcarrus;satellite_openscap_scan;satellite_openscap_scan;89572;satellite_openscap_scan;satellite_openscap_scan;8390;fcarrus;Fulvio Carrus;fcarrus
50957;24640;arielevs;docker;docker;95863;docker;Ansible-Galaxy-Docker;24910;ArieLevs;Arie Lev;arielevs
45815;11209;ItinerisLtd;trellis_install_wp_cli_via_composer;trellis_install_wp_cli_via_composer;90326;trellis_install_wp_cli_via_composer;trellis_install_wp_cli_via_composer;11269;ItinerisLtd;Itineris Limited;ItinerisLtd
61627;41305;abbas1234m;myapache_ansibleroles;myapache-ansibleroles;108562;myapache_ansibleroles;myapache-ansibleroles;41792;abbas1234m;;abbas1234m
9905;3880;HighOps;ovirt_api_wait;ovirt_api_wait;32092;ovirt_api_wait;ovirt_api_wait;3846;HighOps;HighOps Limited;HighOps
35630;7191;diodonfrost;haproxy;haproxy;81373;haproxy;ansible-role-haproxy;7213;diodonfrost;;diodonfrost
49531;3105;retr0h;redis;redis;94242;redis;ansible-role-redis;3079;retr0h;įoнииγ įoнииγ;retr0h
55999;20590;dmc5179;ansible_role_dhcp;ansible-role-dhcp;101833;ansible_role_dhcp;ansible-role-dhcp;20813;dmc5179;Dan Clark;dmc5179
41788;1506;arillso;defaultuser;defaultuser;86110;defaultuser;ansible.defaultuser;1491;arillso;;arillso
46915;19517;alexlapinski;raspbian_openhab;raspbian_openhab;91438;raspbian_openhab;raspbian_openhab;19739;alexlapinski;Alex Lapinski;alexlapinski
45085;17844;hiiyl;ansible_role_pgbouncer;ansible-role-pgbouncer;89639;ansible_role_pgbouncer;ansible-role-pgbouncer;18024;saleswhale;Saleswhale;hiiyl
54217;21238;puller23;clamav;clamav;99742;clamav;ansible_role_clamav;21457;Puller23;;puller23
9437;2433;hi-ogawa;docker;docker;31031;docker;ansible-role-docker;2412;hi-ogawa;Hiroshi Ogawa;hi-ogawa
48023;1874;Oefenweb;percona_client;percona_client;26419;percona_client;ansible-percona-client;1857;Oefenweb;Oefenweb.nl;Oefenweb
44525;17188;ablative_hosting;ansibleonionmirrorguidelines;AnsibleOnionMirrorGuidelines;89152;ansibleonionmirrorguidelines;AnsibleOnionMirrorGuidelines;17345;Ablative-Hosting;Ablative Hosting;ablative_hosting
23210;2073;hispanico;install_nextcloud;install_nextcloud;57659;install_nextcloud;ansible-nextcloud;2054;hispanico;Marco Giuntini;hispanico
19145;2073;hispanico;iptables;iptables;48365;iptables;ansible-iptables;2054;hispanico;Marco Giuntini;hispanico
22751;2073;hispanico;letsencrypt-nginx-revproxy;letsencrypt-nginx-revproxy;53807;letsencrypt-nginx-revproxy;ansible-letsencrypt-nginx-revproxy;2054;hispanico;Marco Giuntini;hispanico
22744;2073;hispanico;lxd;lxd;53782;lxd;ansible-lxd;2054;hispanico;Marco Giuntini;hispanico
41379;2758;mbaran0v;users;users;85732;users;ansible-role-users;2733;mbaran0v;Maxim Baranov;mbaran0v
42600;6712;lean_delivery;ggr;ggr;86923;ggr;ansible-role-ggr;6719;lean-delivery;Lean Delivery;lean_delivery
44039;16436;aairey;os_base;os_base;88624;os_base;ansible-role-os_base;16611;aairey;;aairey
44795;16901;andiveloper;kubeflow;kubeflow;89400;kubeflow;ansible-kubeflow;17080;andiveloper;Andreas Koeninger;andiveloper
52684;26897;felipefrizzo;mongodb_exporter;mongodb_exporter;97674;mongodb_exporter;ansible-role-mongodb-exporter;27226;felipefrizzo;Felipe Frizzo;felipefrizzo
53097;27548;onkar179;k8s_slave_node;K8S-Slave-Node;98257;k8s_slave_node;K8S-Slave-Node;27898;Onkar179;Onkar Naik;onkar179
42225;14936;wangy8961;ansible_role_nginx;ansible-role-nginx;86551;ansible_role_nginx;ansible-role-nginx;15096;wangy8961;Madman;wangy8961
46919;19517;alexlapinski;raspbian_reverse_proxy;raspbian_reverse_proxy;91442;raspbian_reverse_proxy;raspbian_reverse_proxy;19739;alexlapinski;Alex Lapinski;alexlapinski
38956;12349;tbaczynski;filebeat;filebeat;83604;filebeat;filebeat;12467;tbaczynski;Tomasz Baczyński;tbaczynski
16887;2650;hiteshjasani;procmem;procmem;44960;procmem;procmem;2626;hiteshjasani;Hitesh Jasani;hiteshjasani
43263;14726;darkwizard242;openjdk8;openjdk8;87644;openjdk8;ansible-role-openjdk8;14882;darkwizard242;Ali Muhammad;darkwizard242
41779;12251;kaihei777;ansible_role_goofys;ansible-role-goofys;86134;ansible_role_goofys;ansible-role-goofys;12370;kaihei777;Kaihei Sameshima;kaihei777
45402;6390;hemanth22;xldeploy;xldeploy;89939;xldeploy;ansible-role-xldeploy;6395;hemanth22;Hemanth B;hemanth22
6013;1978;jtyr;grub_cmdline;grub_cmdline;27903;grub_cmdline;ansible-grub_cmdline;1960;jtyr;Jiri Tyr;jtyr
41370;13807;ome;versioncontrol_utils;versioncontrol_utils;85724;versioncontrol_utils;ansible-role-versioncontrol-utils;13598;ome;Open Microscopy Environment;ome
43155;759;gcoop-libre;sssd_conf;sssd_conf;87543;sssd_conf;ansible_role_sssd_conf;751;gcoop-libre;gcoop Cooperativa de Software Libre;gcoop-libre
57266;33791;arikkert;postfix_nullclient;postfix_nullclient;103387;postfix_nullclient;ansible-role_postfix_nullclient;34202;arikkert;Andre Rikkert de Koe;arikkert
41780;14556;victorbrca;ansible_aur_install;ansible_aur_install;86135;ansible_aur_install;ansible_aur_install;14712;victorbrca;Victor Mendonca;victorbrca
45665;14687;learn_cloud;ansible_role_apache;Ansible-Role-Apache;90192;ansible_role_apache;Ansible-Role-Apache;14845;learn-cloud;;learn_cloud
45497;3206;trombik;ntopng;ntopng;90048;ntopng;ansible-role-ntopng;3178;trombik;Tomoyuki Sakurai;trombik
45906;16125;olegtarassov;ambari_cdap;ambari_cdap;90413;ambari_cdap;ansible-role-cdap;16296;olegTarassov;Oleg Tarassov;olegtarassov
55834;31249;t94j0;mythic;mythic;101635;mythic;ansible-role-mythic;31642;t94j0;Max Harley;t94j0
51521;18074;julienpalard;ctfd;ctfd;96401;ctfd;ansible-role-ctfd;18253;JulienPalard;Julien Palard;julienpalard
53358;20526;baztian;apt_upgrade;apt_upgrade;98607;apt_upgrade;ansible-apt-upgrade;20748;baztian;;baztian
51631;25497;nerdynick;kafka_lag_exporter_ansible;kafka-lag-exporter-ansible;96503;kafka_lag_exporter_ansible;kafka-lag-exporter-ansible;25782;nerdynick;Nikoleta Verbeck;nerdynick
39553;7020;alvarobacelar;ansible_role_kafka;ansible-role-kafka;84127;ansible_role_kafka;ansible-role-kafka;7041;alvarobacelar;Álvaro Bacelar;alvarobacelar
56001;20590;dmc5179;aws_rh6_conv;aws_rh6_conv;101835;aws_rh6_conv;aws_rh6_conv;20813;dmc5179;Dan Clark;dmc5179
43420;16168;lukeshirnia;cloudfuse;CloudFuse;87838;cloudfuse;CloudFuse;16335;LukeShirnia;Luke Shirnia;lukeshirnia
49102;22208;theque5t;resume_viewer;resume_viewer;93789;resume_viewer;ansible-role-resume-viewer;22446;theque5t;Trevor Highfill;theque5t
45698;1920;andrelohmann;ubuntu1804_chrony_aws_dhcpoptionset;ubuntu1804_chrony_aws_dhcpoptionset;90220;ubuntu1804_chrony_aws_dhcpoptionset;ansible-role-ubuntu1804_chrony_aws_dhcpoptionset;1902;andrelohmann;Andre Lohmann;andrelohmann
50322;22332;agoloncser;git;git;95092;git;ansible-role-git;22577;agoloncser;;agoloncser
46346;19198;eduardodnp;mysql_server;mysql-server;90852;mysql_server;mysql-server;19381;eduardodnp;;eduardodnp
24392;3998;holmesb;repo-epel;repo-epel;56469;repo-epel;ansible-role-repo-epel;3962;holmesb;;holmesb
1864;3602;holms;balancer;balancer;27868;balancer;ansible-balancer;3570;holms;Roman Gorodeckij;holms
55272;30066;rogue357;iiq_app_remove;iiq_app_remove;100967;iiq_app_remove;iiq_app_remove;30438;easqr;;rogue357
6032;1978;jtyr;resolv_conf;resolv_conf;27922;resolv_conf;ansible-resolv_conf;1960;jtyr;Jiri Tyr;jtyr
52044;23354;amine7777;docker;docker;96942;docker;ansible-role-docker;23612;amine7777;Amine Kahlaoui;amine7777
52849;27203;droulard;dynatrace_activegate;Dynatrace-ActiveGate;97877;dynatrace_activegate;Dynatrace-ActiveGate;27545;Droulard;;droulard
53624;15683;ernestomedina17;java;java;98936;java;ansible-role-java;15846;ernestomedina17;Ernesto;ernestomedina17
54425;29293;inshiyanalawala;k8s_master_config_ansible_role;k8s-master-config-ansible-role;99968;k8s_master_config_ansible_role;k8s-master-config-ansible-role;29655;InshiyaNalawala;Inshiya Nalawala;inshiyanalawala
9783;57;softasap;sa-node-nvm;sa-node-nvm;31772;sa-node-nvm;sa-node-nvm;57;softasap;;softasap
50887;12487;binbash_inc;ansible_role_jenkins_bitbucket_oauth;ansible-role-jenkins-bitbucket-oauth;95790;ansible_role_jenkins_bitbucket_oauth;ansible-role-jenkins-bitbucket-oauth;18402;binbashar;Binbash | DevOps & Cloud Services;binbash_inc
42953;15483;cochiseruhulessin;unimatrix_k8s_auth;unimatrix_k8s_auth;87330;unimatrix_k8s_auth;unimatrix-k8s-auth;15645;quantumframework;;cochiseruhulessin
6025;1978;jtyr;sysctl;sysctl;27928;sysctl;ansible-sysctl;1960;jtyr;Jiri Tyr;jtyr
1798;3602;holms;iptables;iptables;27871;iptables;ansible-iptables;3570;holms;Roman Gorodeckij;holms
21158;2928;honeycombnet;bind;bind;51251;bind;ansible-role-bind;2904;honeycombnet;;honeycombnet
42430;15127;kvvit;firewalld;firewalld;86778;firewalld;firewalld;15288;kvvit;Khramtsov Valentin;kvvit
44854;764;NIXKnight;ansible_docker;Ansible-Docker;89447;ansible_docker;Ansible-Docker;756;NIXKnight;Saad Ali;NIXKnight
43371;12780;acandid;mariadb_apache_wordpress;mariadb_apache_wordpress;87762;mariadb_apache_wordpress;mariadb_apache_wordpress;12915;acandid;Almir Candido;acandid
42787;15039;chauanhtuandl;grafana;grafana;86828;grafana;ansible-role.grafana;15203;chauanhtuandl;Tuan Chau;chauanhtuandl
46075;9622;binaryplease;ansible_pacman;ansible-pacman;90559;ansible-pacman;ansible-pacman;9702;binaryplease;Pablo Ovelleiro Corral;binaryplease
44472;3154;freehck;k8s_init;k8s_init;89102;k8s_init;ansible-role-k8s-init;3128;freehck;Dmitrii Kashin;freehck
43818;11967;raffaeldutra;ansible_role_google_chrome;ansible-role-google-chrome;88332;ansible_role_google_chrome;ansible-role-google-chrome;12076;raffaeldutra;Rafael Dutra;raffaeldutra
11540;1242;Hotelsnl;apache;apache;36024;apache;ansible-role-apache;1229;Hotelsnl;Hotels.nl;Hotelsnl
2570;6093;jshima;haproxy;haproxy;65429;haproxy;ansible-role-haproxy;5692;jshima7;;jshima7
30226;217;nickjj;bootstrap;bootstrap;79538;bootstrap;ansible-bootstrap;214;nickjj;Nick Janetakis;nickjj
45236;1618;ivansible;srv_redis;srv_redis;89773;srv_redis;srv-redis;1602;ivansible;;ivansible
62984;11248;asapdotid;nginx;nginx;110408;nginx;ansible-role-nginx;11345;asapdotid;Asapdotid;asapdotid
43304;16054;afonsog;k8s_users;k8s_users;87685;k8s_users;geroafonso.k8s_users;16222;afonsog;;afonsog
56708;3206;trombik;rsyslog;rsyslog;102724;rsyslog;ansible-role-rsyslog;3178;trombik;Tomoyuki Sakurai;trombik
45164;17920;emielmolenaar;ansible_role_docker_redisearch;ansible_role_docker_redisearch;89720;ansible_role_docker_redisearch;ansible-role-docker-redisearch;18096;emielmolenaar;Emiel Molenaar;emielmolenaar
20698;80;mablanco;antirootkits;antirootkits;50593;antirootkits;ansible-antirootkits;80;mablanco;Marco Antonio Blanco;mablanco
46399;19236;devster31;rclone;rclone;90907;rclone;ansible-rclone;19421;devster31;Daniele Riccucci;devster31
20976;2420;howtodojo;apt-upgrade;apt-upgrade;50886;apt-upgrade;ansible-apt-upgrade;2399;howtodojo;;howtodojo
45228;1618;ivansible;srv_ss;srv_ss;89767;srv_ss;srv-ss;1602;ivansible;;ivansible
42372;3574;manics;nginx_proxy;nginx_proxy;73256;nginx_proxy;ansible-role-nginx-proxy;3542;manics;Simon Li;manics
